Auction_Date,Price,Volume_Assigned,Volume_Offered,Product,Exchange,Technology,Participants_with_Winning_Bids
2019-08-29,0.31,263889.0,263889.0,Production from Q1/2019 (01/01/2019-31/03/2019),cropex,Wind,7.0
2019-08-30,0.91,194049.0,194049.0,Production from Q2/2019 (01/04/2019-30/06/2019),cropex,Wind,2.0
2019-10-18,0.34,166779.0,166779.0,Production from Q3/2019 (01/07/2019-30/09/2019),cropex,Wind,3.0
2020-01-21,0.36,274482.0,274482.0,Production from Q4/2019 (01/10/2019-31/12/2019),cropex,Wind,4.0
2020-03-16,1.11,69227.0,69227.0,Production 01/01/2020-29/02/2020,cropex,Biomass,2.0
2020-03-16,0.2,125092.0,125092.0,Production 01/01/2020-29/02/2020 (Comm. date 12-2009 to 12-2014),cropex,Wind,2.0
2020-03-16,1.01,102029.0,102029.0,Production 01/01/2020-29/02/2020 (Comm. date 12-2015 to 12-2019),cropex,Wind,2.0
2020-05-20,1.5,64486.0,64486.0,Production 01/03/2020-30/04/2020,cropex,Biomass,4.0
2020-05-20,0.17,143961.0,143961.0,Production 01/03/2020-30/04/2020 (Comm. date 12-2009 to 12-2014),cropex,Wind,2.0
2020-05-20,1.21,147806.0,147806.0,Production 01/03/2020-30/04/2020 (Comm. date 12-2015 to 12-2019),cropex,Wind,3.0
2020-07-21,0.16,97861.0,97861.0,Production 01/05/2020-30/06/2020 (Comm. date 12-2009 to 12-2014),cropex,Wind,1.0
2020-07-21,0.86,142823.0,142823.0,Production 01/05/2020-30/06/2020 (Comm. date 12-2015 to 12-2019),cropex,Wind,3.0
2020-07-21,0.14,6351.0,6351.0,Production 01/01/2020-30/06/2020 (Comm. date 09-2010 to 05-2014),cropex,Biomass,2.0
2020-07-21,1.52,73197.0,73197.0,Production 01/05/2020-30/06/2020 (Comm. date 06-2015 to 05-2020),cropex,Biomass,2.0
2020-09-18,1.11,135855.0,135855.0,Production 01/07/2020-31/08/2020 (Comm. date 12-2015 to 05-2020),cropex,Wind,2.0
2020-09-18,0.12,73893.0,73893.0,Production 01/07/2020-31/08/2020 (Comm. date 12-2009 to 12-2014),cropex,Wind,2.0
2020-09-18,1.35,65175.0,65175.0,Production 01/07/2020-31/08/2020 (Comm. date 06-2015 to 08-2020),cropex,Biomass,3.0
2020-11-19,0.83,132440.0,132440.0,Production 01/09/2020-31/10/2020 (Comm. date 12-2015 to 05-2020),cropex,Wind,2.0
2020-11-19,0.11,91791.0,91791.0,Production 01/09/2020-31/10/2020 (Comm. date 12-2009 to 12-2014),cropex,Wind,2.0
2020-11-19,1.61,43850.0,43850.0,Production 01/09/2020-31/10/2020 (Comm. date 06-2015 to 08-2020) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2020-11-19,0.81,30468.0,30468.0,Production 01/09/2020-31/10/2020 (Comm. date 12-2015 to 09-2020) - inst. cap. 5 MW and more,cropex,Biomass,2.0
2021-01-21,0.65,174625.0,174625.0,Production 01/11/2020-31/12/2020 (Comm. date 12-2015 to 05-2020),cropex,Wind,3.0
2021-01-21,0.09,100495.0,100495.0,Production 01/11/2020-31/12/2020 (Comm. date 12-2010 to 12-2014),cropex,Wind,1.0
2021-01-21,0.55,33244.0,33244.0,Production 01/11/2020-31/12/2020 (Comm. date 12-2015 to 09-2020) - inst. cap. 5 MW and more,cropex,Biomass,2.0
2021-01-21,1.56,50012.0,50012.0,Production 01/11/2020-31/12/2020 (Comm. date 06-2015 to 08-2020) - inst. cap. less than 5 MW,cropex,Biomass,3.0
2021-01-21,0.25,2574.0,2574.0,Production 01/07/2020-31/12/2020 (Comm. date 09-2011 to 05-2014),cropex,Biomass,1.0
2021-03-19,1.9,48108.0,48108.0,Production 01/01/2021-28/02/2021 (Comm. date 06-2015 to 08-2020) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2021-03-19,0.17,32444.0,32444.0,Production 01/01/2021-28/02/2021 (Comm. date 12-2015 to 09-2020) - inst. cap. 5 MW and more,cropex,Biomass,4.0
2021-03-19,0.2,115080.0,115080.0,Production 01/01/2021-28/02/2021 (Comm. date 12-2010 to 12-2014),cropex,Wind,3.0
2021-03-19,0.21,195330.0,195330.0,Production 01/01/2021-28/02/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,3.0
2021-04-21,2.11,24961.0,24961.0,Production 01/03/2021-31/03/2021 (Comm. date 06-2015 to 08-2020) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2021-04-21,0.28,15400.0,15400.0,Production 01/03/2021-31/03/2021 (Comm. date 12-2015 to 09-2020) - inst. cap. 5 MW and more,cropex,Biomass,1.0
2021-04-21,0.27,103100.0,103100.0,Production 01/03/2021-31/03/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,2.0
2021-04-21,0.22,61091.0,61091.0,Production 01/03/2021-31/03/2021 (Comm. date 08-2011 to 12-2014),cropex,Wind,2.0
2021-05-19,2.38,23394.0,23394.0,Production 01/04/2021-30/04/2021 (Comm. date 06-2015 to 08-2020) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2021-05-19,0.51,16771.0,16771.0,Production 01/04/2021-30/04/2021 (Comm. date 12-2015 to 09-2020) - inst. cap. 5 MW and more,cropex,Biomass,2.0
2021-05-19,0.47,53377.0,53377.0,Production 01/04/2021-30/04/2021 (Comm. date 01-2012 to 12-2014),cropex,Wind,2.0
2021-05-19,0.51,88006.0,88006.0,Production 01/04/2021-30/04/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,4.0
2021-07-22,3.25,48103.0,48103.0,Production 01/05/2021-30/06/2021 (Comm. date 06-2015 to 05-2021) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2021-07-22,0.45,33796.0,33796.0,Production 01/05/2021-30/06/2021 (Comm. date 12-2015 to 09-2020) - inst. cap. 5 MW and more,cropex,Biomass,3.0
2021-07-22,0.43,71789.0,71789.0,Production 01/05/2021-30/06/2021 (Comm. date 12-2010 to 12-2014),cropex,Wind,2.0
2021-07-22,0.49,113363.0,113363.0,Production 01/05/2021-30/06/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,6.0
2021-09-22,2.76,54405.0,54405.0,Production 01/07/2021-31/08/2021 (Comm. date 06-2015 to 05-2021) - inst. cap. less than 5 MW,cropex,Biomass,3.0
2021-09-22,0.76,32160.0,32160.0,Production 01/07/2021-31/08/2021 (Comm. date 12-2015 to 07-2021) - inst. cap. 5 MW and more,cropex,Biomass,1.0
2021-09-22,0.78,59406.0,59406.0,Production 01/07/2021-31/08/2021 (Comm. date 02-2012 to 12-2014),cropex,Wind,2.0
2021-09-22,0.78,134540.0,134540.0,Production 01/07/2021-31/08/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,3.0
2021-11-23,2.21,57958.0,57958.0,Production 01/09/2021-31/10/2021 (Comm. date 06-2015 to 05-2021) - inst. cap. less than 5 MW,cropex,Biomass,3.0
2021-11-23,0.58,40160.0,40160.0,Production 01/09/2021-31/10/2021 (Comm. date 12-2015 to 07-2021) - inst. cap. 5 MW and more,cropex,Biomass,2.0
2021-11-23,0.7,187222.0,187222.0,Production 01/09/2021-31/10/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,6.0
2021-11-23,0.67,62263.0,62263.0,Production 01/09/2021-31/10/2021 (Comm. date 02-2012 to 12-2014),cropex,Wind,4.0
2022-02-21,1.51,63603.0,63603.0,Production 01/11/2021-31/12/2021 (Comm. date 06-2015 to 12-2020) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2022-02-21,1.06,40594.0,40594.0,Production 01/11/2021-31/12/2021 (Comm. date 12-2015 to 07-2021) - inst. cap. 5 MW and more,cropex,Biomass,3.0
2022-02-21,1.15,112827.0,112827.0,Production 01/11/2021-31/12/2021 (Comm. date 02-2012 to 12-2014),cropex,Wind,2.0
2022-02-21,1.36,220872.0,220872.0,Production 01/11/2021-31/12/2021 (Comm. date 12-2015 to 05-2020),cropex,Wind,2.0
2022-02-21,2.35,32721.0,32721.0,Production 01/01/2022-31/01/2022 (Comm. date 06-2015 to 12-2020) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2022-02-21,2.2,20912.0,20912.0,Production 01/01/2022-31/01/2022 (Comm. date 12-2015 to 07-2021) - inst. cap. 5 MW and more,cropex,Biomass,2.0
2022-02-21,2.36,101823.0,101823.0,Production 01/01/2022-31/01/2022 (Comm. date 12-2015 to 05-2020),cropex,Wind,2.0
2022-04-22,1.69,195840.0,195840.0,Production 01/02/2022-31/03/2022 (Comm. date 12-2015 to 05-2020),cropex,Wind,6.0
2022-04-22,1.66,15678.0,15678.0,Production 01/02/2022-28/02/2022 (Comm. date 08-2013 to 12-2014),cropex,Wind,4.0
2022-04-22,2.58,61137.0,61137.0,Production 01/02/2022-31/03/2022 (Comm. date 06-2015 to 03-2022) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2022-07-25,3.31,87301.0,87301.0,Production 01/04/2022-30/06/2022 (Comm. date 06-2015 to 03-2022) - inst. cap. less than 5 MW,cropex,Biomass,2.0
2022-07-25,2.3,196068.0,196068.0,Production 01/04/2022-30/06/2022 (Comm. date 12-2015 to 05-2020),cropex,Wind,2.0
2022-07-25,2.21,50810.0,50810.0,Production 01/04/2022-30/06/2022 (Comm. date 02-2012 to 12-2014),cropex,Wind,3.0
2022-10-25,5.48,212987.0,212987.0,Production 01/07/2022-30/09/2022 (Comm. date 12-2014 to 05-2020),cropex,Wind,3.0
2022-10-25,5.7,81660.0,81660.0,Production 01/07/2022-30/09/2022 (Comm. date 06-2015 to 03-2022) - inst. cap. less than 5 MW,cropex,Biomass,3.0
2023-04-25,6.15,31122.0,31122.0,Production 01/12/2022-31/12/2022 (Comm. date 12-2019 to 05-2020),cropex,Wind,3.0
2023-04-25,7.1,89765.0,89765.0,Production 01/01/2023-31/03/2023 (Comm. date 06-2015 to 03-2022) - inst. cap. less than 5 MW,cropex,Biomass,3.0
2023-04-25,6.91,127448.0,127448.0,Production 01/01/2023-31/03/2023 (Comm. date 05-2018 to 05-2020),cropex,Wind,4.0
2023-05-17,8.01,4188.0,4188.0,ENNA - Production 01/12/2022-31/12/2022 (Comm. date 12/2015 to 05/2019) - inst. cap. less than 3 MW,cropex,Biogas,1.0
2023-05-17,8.01,19476.0,19476.0,ENNA - Production 01/01/2023-31/03/2023 (Comm. date 04/2012 to 05/2019) - inst. cap. less than 3 MW,cropex,Biogas,1.0
2023-05-17,7.15,2758.0,2758.0,ENNA - Production 01/11/2022-31/12/2022 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2023-05-17,7.62,6529.0,6529.0,ENNA - Production 01/01/2023-31/03/2023 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2023-05-17,7.51,2494.0,2494.0,ENNA - Production 01/02/2023-31/03/2023 (Comm. date from 02/2012),cropex,Wind,1.0
2023-07-25,6.15,196769.0,196769.0,HROTE - Production 01/04/2023-30/06/2023 (Comm. date 12-2014 to 05-2020),cropex,Wind,3.0
2023-10-04,4.61,5853.0,5853.0,ENNA - Croatia - Production 01/07/2023-31/08/2023 (Comm. date from 04/2012 to 05/2019) - inst. cap. less than 3 MW,cropex,Biogas,2.0
2023-10-04,4.61,14802.0,14802.0,ENNA - Croatia - Production 01/04/2023-30/06/2023 (Comm. date from 04/2012 to 05/2019) - inst. cap. less than 3 MW,cropex,Biogas,1.0
2023-10-04,4.61,259.0,259.0,ENNA - Croatia - Production 01/03/2023-31/03/2023 (Comm. date from 01/2017) - inst. cap. less than 3 MW,cropex,Biogas,1.0
2023-10-04,4.78,4050.0,4050.0,ENNA - Croatia - Production 01/07/2023-31/08/2023 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2023-10-04,4.78,6027.0,6027.0,ENNA - Croatia - Production 01/04/2023-30/06/2023 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2023-10-04,4.78,16921.0,16921.0,ENNA - Croatia - Production 01/07/2023-31/08/2023 (Comm. date from 09/2010 to 02/2012),cropex,Wind,1.0
2023-10-04,4.73,10383.0,10383.0,ENNA - Croatia - Production 01/04/2023-30/06/2023 (Comm. date  from 09/2010 to 02/2012),cropex,Wind,1.0
2023-10-04,0.0,0.0,1762.0,ENERGOVIA - Bulgaria - Production 01/01/2023-31/08/2023 (Comm. date  from 03/2015),cropex,Hydro,0.0
2023-10-25,3.56,173605.0,173605.0,HROTE - Croatia - Production 01/07/2023-30/09/2023 (Comm. date 07-2014 to 05-2020),cropex,Wind,6.0
2023-10-25,,0.0,1762.0,ENERGOVIA - Bulgaria - Production 01/01/2023-30/09/2023 (Comm. date  from 03/2015),cropex,Hydro,0.0
2024-01-25,1.38,191901.0,191901.0,HROTE - Croatia - Production 01/10/2023-31/12/2023 (Comm. date 12-2015 to 05-2020),cropex,Wind,5.0
2024-02-22,1.07,2017.0,2017.0,ENNA - Croatia - Production 01/09/2023-30/09/2023 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2024-02-22,1.07,6585.0,6585.0,ENNA - Croatia - Production from 01/10/2023-31/12/2023 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2024-02-22,0.91,2027.0,2027.0,ENNA - Croatia - Production 01/09/2023-30/09/2023 (Comm. date from 04/2012 to 09/2018) - inst. cap. less than 3 MW,cropex,Biogas,3.0
2024-02-22,0.91,8715.0,8715.0,ENNA - Croatia - Production from 01/10/2023-31/12/2023  (Comm. date from 04/2012 to 09/2018) - inst. cap. less than 3 MW,cropex,Biogas,3.0
2024-02-22,1.07,9222.0,9222.0,ENNA - Croatia - Production 01/09/2023-30/09/2023 (Comm. date from 09/2010 to 02/2012),cropex,Wind,1.0
2024-02-22,1.07,30349.0,30349.0,ENNA - Croatia - Production 01/10/2023-31/12/2023 (Comm. date from 09/2010 to 02/2012),cropex,Wind,1.0
2024-02-22,0.0,0.0,1486.0,ENERGOVIA - Bulgaria - Production 01/03/2023-31/08/2023 (Comm. date  from 03/2015),cropex,Hydro,0.0
2024-04-26,1.37,100000.0,100000.0,HEP - Croatia - Production 01/01/2024-29/02/2024 (Comm. date 05/2016),cropex,Hydro,2.0
2024-04-29,1.28,208245.0,208245.0,HROTE - Croatia - Production 01/01/2024-31/03/2024(Comm. date 12-2015 to 05-2020),cropex,Wind,8.0
2024-05-20,0.77,28911.0,28911.0,ENNA - Croatia - Production 01/01/2024-31/03/2024 (Comm. date from 09/2010 to 02/2012),cropex,Wind,2.0
2024-05-20,0.85,8739.0,8739.0,ENNA - Germany - Production 01/02/2024-30/04/2024 (Comm. date from 11/2003),cropex,Wind,2.0
2024-05-20,0.68,5602.0,5602.0,ENNA - Croatia - Production 01/01/2024-31/03/2024 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2024-05-20,0.68,13409.0,13409.0,ENNA - Croatia - Production 01/03/2024-31/03/2024 (Comm. date from 04/2012 to 09/2018) - inst. cap. less than 3 MW,cropex,Biogas,2.0
2024-07-25,0.83,160473.0,160473.0,HROTE - Croatia - Production 01/04/2024-30/06/2024 (Comm. date 06-2013 to 05-2020),cropex,Wind,7.0
2024-07-25,0.79,3610.0,3610.0,HROTE - Croatia - Production 01/06/2024-30/06/2024 (Comm. date 07-2021 to 03-2022),cropex,Biomass,2.0
2024-09-25,0.57,6004.0,6004.0,ENNA - Croatia - Production 01/04/2024-31/07/2024 (Comm. date from 09/2011) - inst. cap. less than 5 MW,cropex,Biomass,1.0
2024-09-25,0.55,17258.0,17258.0,ENNA - Croatia - Production from 01/04/2023-31/07/2023 (Comm. date from 04/2012 to 09/2018) - inst. cap. less than 3 MW,cropex,Biogas,2.0
2024-09-25,0.57,33112.0,33112.0,ENNA - Croatia - Production 01/04/2024-31/07/2024 (Comm. date from 09/2010 to 02/2012),cropex,Wind,4.0
2024-09-25,0.58,5798.0,5798.0,ENNA - Germany - Production 01/05/2024-31/08/2024 (Comm. date from 11/2003),cropex,Wind,4.0
2024-10-29,0.36,169943.0,169943.0,HROTE - Croatia - Production 01/07/2024-30/09/2024 (Comm. date 12-2014 to 05-2020),cropex,Wind,4.0
2024-12-01,0.45,2284053.0,2284053.0,01/09/2024,eex,Wind,
2024-12-01,0.45,178939.0,178939.0,01/09/2024,eex,Hydro,
2024-12-01,0.45,919114.0,919114.0,01/09/2024,eex,Solar,
2024-12-01,0.45,305227.0,305227.0,01/09/2024,eex,Thermal,
2024-04-01,1.48,3197399.0,3197399.0,01/01/2024,eex,Wind,72.0
2024-04-01,1.48,320806.0,320806.0,01/01/2024,eex,Hydro,24.0
2024-04-01,1.5,371365.0,371365.0,01/01/2024,eex,Solar,48.0
2024-04-01,1.42,322342.0,322342.0,01/01/2024,eex,Thermal,21.0
2024-05-01,0.81,3343180.0,3343180.0,01/02/2024,eex,Wind,85.0
2024-05-01,0.78,295923.0,295923.0,01/02/2024,eex,Hydro,31.0
2024-05-01,0.77,462582.0,462582.0,01/02/2024,eex,Solar,46.0
2024-05-01,0.78,318346.0,318346.0,01/02/2024,eex,Thermal,22.0
2024-06-01,1.13,2559196.0,2559196.0,01/03/2024,eex,Wind,58.0
2024-06-01,1.11,343470.0,343470.0,01/03/2024,eex,Hydro,26.0
2024-06-01,1.12,812914.0,812915.0,01/03/2024,eex,Solar,40.0
2024-06-01,1.11,316345.0,316345.0,01/03/2024,eex,Thermal,20.0
2024-07-01,0.83,2613221.0,2613222.0,01/04/2024,eex,Wind,84.0
2024-07-01,0.82,323600.0,323600.0,01/04/2024,eex,Hydro,30.0
2024-07-01,0.82,947516.0,947516.0,01/04/2024,eex,Solar,64.0
2024-07-01,0.81,297511.0,297511.0,01/04/2024,eex,Thermal,27.0
2024-08-01,0.86,1358239.0,1358239.0,01/05/2024,eex,Wind,64.0
2024-08-01,0.83,371543.0,371543.0,01/05/2024,eex,Hydro,26.0
2024-08-01,0.84,1022021.0,1022021.0,01/05/2024,eex,Solar,66.0
2024-08-01,0.84,323201.0,323202.0,01/05/2024,eex,Thermal,24.0
2024-09-01,0.65,1292160.0,1292160.0,01/06/2024,eex,Wind,60.0
2024-09-01,0.63,295572.0,295572.0,01/06/2024,eex,Hydro,37.0
2024-09-01,0.65,1062872.0,1062872.0,01/06/2024,eex,Solar,64.0
2024-09-01,0.62,294670.0,294670.0,01/06/2024,eex,Thermal,29.0
2024-10-01,0.46,1141483.0,1141484.0,01/07/2024,eex,Wind,69.0
2024-10-01,0.45,228595.0,228595.0,01/07/2024,eex,Hydro,27.0
2024-10-01,0.46,1340179.0,1340179.0,01/07/2024,eex,Solar,73.0
2024-10-01,0.43,314881.0,314881.0,01/07/2024,eex,Thermal,20.0
2024-11-01,0.34,1132071.0,1132071.0,01/08/2024,eex,Wind,77.0
2024-11-01,0.34,142979.0,142979.0,01/08/2024,eex,Hydro,25.0
2024-11-01,0.35,1297011.0,1297011.0,01/08/2024,eex,Solar,74.0
2024-11-01,0.34,314615.0,314615.0,01/08/2024,eex,Thermal,19.0
2023-04-01,7.44,3868271.0,3868272.0,01/01/2023,eex,Wind,88.0
2023-04-01,7.47,262382.0,262382.0,01/01/2023,eex,Hydro,31.0
2023-04-01,7.36,327841.0,327841.0,01/01/2023,eex,Solar,58.0
2023-04-01,7.19,341460.0,341460.0,01/01/2023,eex,Thermal,27.0
2023-05-01,7.52,2133529.0,2133529.0,01/02/2023,eex,Wind,63.0
2023-05-01,7.47,176990.0,176990.0,01/02/2023,eex,Hydro,28.0
2023-05-01,7.55,640099.0,640099.0,01/02/2023,eex,Solar,54.0
2023-05-01,7.42,341609.0,341609.0,01/02/2023,eex,Thermal,15.0
2023-06-01,6.02,3820759.0,3820759.0,01/03/2023,eex,Wind,94.0
2023-06-01,6.11,291386.0,291386.0,01/03/2023,eex,Hydro,32.0
2023-06-01,5.95,834822.0,834822.0,01/03/2023,eex,Solar,55.0
2023-06-01,6.01,359637.0,359637.0,01/03/2023,eex,Thermal,23.0
2023-07-01,5.85,2401508.0,2401508.0,01/04/2023,eex,Wind,79.0
2023-07-01,5.83,282504.0,282504.0,01/04/2023,eex,Hydro,31.0
2023-07-01,5.91,1075419.0,1075419.0,01/04/2023,eex,Solar,74.0
2023-07-01,5.8,359779.0,359779.0,01/04/2023,eex,Thermal,28.0
2023-08-01,5.2,2284040.0,2284040.0,01/05/2023,eex,Wind,79.0
2023-08-01,5.32,291759.0,291759.0,01/05/2023,eex,Hydro,26.0
2023-08-01,5.22,1230072.0,1230072.0,01/05/2023,eex,Solar,57.0
2023-08-01,5.16,386512.0,386512.0,01/05/2023,eex,Thermal,32.0
2023-09-01,5.09,1288890.0,1288890.0,01/06/2023,eex,Wind,45.0
2023-09-01,5.08,242730.0,242730.0,01/06/2023,eex,Hydro,20.0
2023-09-01,5.09,1260538.0,1260538.0,01/06/2023,eex,Solar,52.0
2023-09-01,5.05,304367.0,304367.0,01/06/2023,eex,Thermal,14.0
2023-10-01,3.52,2028356.0,2028356.0,01/07/2023,eex,Wind,68.0
2023-10-01,3.5,147393.0,147393.0,01/07/2023,eex,Hydro,20.0
2023-10-01,3.54,1244649.0,1244649.0,01/07/2023,eex,Solar,54.0
2023-10-01,3.59,335184.0,335184.0,01/07/2023,eex,Thermal,24.0
2023-11-01,3.66,1683817.0,1683817.0,01/08/2023,eex,Wind,70.0
2023-11-01,3.56,119971.0,119971.0,01/08/2023,eex,Hydro,18.0
2023-11-01,3.68,1182068.0,1182068.0,01/08/2023,eex,Solar,67.0
2023-11-01,3.57,335192.0,335192.0,01/08/2023,eex,Thermal,27.0
2023-12-01,3.2,1410207.0,1410207.0,01/09/2023,eex,Wind,69.0
2023-12-01,3.24,103341.0,103341.0,01/09/2023,eex,Hydro,18.0
2023-12-01,3.13,1017352.0,1017352.0,01/09/2023,eex,Solar,63.0
2023-12-01,3.1,314595.0,314595.0,01/09/2023,eex,Thermal,25.0
2024-01-01,1.43,2680119.0,2680119.0,01/10/2023,eex,Wind,69.0
2024-01-01,1.51,126734.0,126734.0,01/10/2023,eex,Hydro,21.0
2024-01-01,1.58,711080.0,711080.0,01/10/2023,eex,Solar,53.0
2024-01-01,1.48,324306.0,324306.0,01/10/2023,eex,Thermal,28.0
2024-02-01,1.0,3940405.0,3940405.0,01/11/2023,eex,Wind,72.0
2024-02-01,1.02,263835.0,263835.0,01/11/2023,eex,Hydro,20.0
2024-02-01,0.99,403530.0,403531.0,01/11/2023,eex,Solar,40.0
2024-02-01,0.98,314086.0,314086.0,01/11/2023,eex,Thermal,18.0
2024-03-01,0.57,3920222.0,3920222.0,01/12/2023,eex,Wind,77.0
2024-03-01,0.5,315618.0,315618.0,01/12/2023,eex,Hydro,18.0
2024-03-01,0.52,307114.0,307114.0,01/12/2023,eex,Solar,34.0
2024-03-01,0.5,326939.0,326939.0,01/12/2023,eex,Thermal,20.0
2022-04-01,1.91,2693894.0,2693894.0,01/01/2022,eex,Wind,53.0
2022-04-01,1.89,598009.0,598009.0,01/01/2022,eex,Hydro,26.0
2022-04-01,2.05,453208.0,453208.0,01/01/2022,eex,Solar,42.0
2022-04-01,1.75,488293.0,488293.0,01/01/2022,eex,Thermal,29.0
2022-05-01,1.83,4351784.0,4351784.0,01/02/2022,eex,Wind,70.0
2022-05-01,1.86,472619.0,472619.0,01/02/2022,eex,Hydro,25.0
2022-05-01,1.93,510227.0,510228.0,01/02/2022,eex,Solar,55.0
2022-05-01,1.76,466779.0,466779.0,01/02/2022,eex,Thermal,23.0
2022-06-01,1.89,2949984.0,2949984.0,01/03/2022,eex,Wind,61.0
2022-06-01,1.9,496380.0,496380.0,01/03/2022,eex,Hydro,26.0
2022-06-01,1.92,752593.0,752593.0,01/03/2022,eex,Solar,66.0
2022-06-01,1.81,493389.0,493389.0,01/03/2022,eex,Thermal,22.0
2022-07-01,2.25,2831102.0,2831102.0,01/04/2022,eex,Wind,51.0
2022-07-01,2.25,575406.0,575406.0,01/04/2022,eex,Hydro,29.0
2022-07-01,2.19,839755.0,839756.0,01/04/2022,eex,Solar,52.0
2022-07-01,2.17,480401.0,480401.0,01/04/2022,eex,Thermal,14.0
2022-08-01,3.21,1729148.0,1729148.0,01/05/2022,eex,Wind,44.0
2022-08-01,3.21,530189.0,530189.0,01/05/2022,eex,Hydro,31.0
2022-08-01,3.17,1305232.0,1305232.0,01/05/2022,eex,Solar,50.0
2022-08-01,3.17,568861.0,568861.0,01/05/2022,eex,Thermal,22.0
2022-09-01,3.75,1423278.0,1423278.0,01/06/2022,eex,Wind,48.0
2022-09-01,3.72,206273.0,206273.0,01/06/2022,eex,Hydro,25.0
2022-09-01,3.75,1218439.0,1218440.0,01/06/2022,eex,Solar,46.0
2022-09-01,3.69,427421.0,427421.0,01/06/2022,eex,Thermal,14.0
2022-10-01,5.33,1294166.0,1294166.0,01/07/2022,eex,Wind,40.0
2022-10-01,5.48,127549.0,127549.0,01/07/2022,eex,Hydro,16.0
2022-10-01,5.42,1399163.0,1399163.0,01/07/2022,eex,Solar,42.0
2022-10-01,5.31,352279.0,352279.0,01/07/2022,eex,Thermal,22.0
2022-11-01,7.9,1471348.0,1471348.0,01/08/2022,eex,Wind,39.0
2022-11-01,7.8,92098.0,92098.0,01/08/2022,eex,Hydro,22.0
2022-11-01,7.91,1250518.0,1250519.0,01/08/2022,eex,Solar,34.0
2022-11-01,7.87,400814.0,400814.0,01/08/2022,eex,Thermal,18.0
2022-12-01,5.9,1688114.0,1688114.0,01/09/2022,eex,Wind,66.0
2022-12-01,5.86,104535.0,104535.0,01/09/2022,eex,Hydro,29.0
2022-12-01,5.93,947050.0,947051.0,01/09/2022,eex,Solar,57.0
2022-12-01,5.66,470644.0,470644.0,01/09/2022,eex,Thermal,31.0
2023-01-01,7.53,2457169.0,2457169.0,01/10/2022,eex,Wind,57.0
2023-01-01,7.62,130548.0,130548.0,01/10/2022,eex,Hydro,21.0
2023-01-01,7.55,647282.0,647282.0,01/10/2022,eex,Solar,52.0
2023-01-01,7.37,377259.0,377259.0,01/10/2022,eex,Thermal,23.0
2023-02-01,4.85,3362217.0,3362217.0,01/11/2022,eex,Wind,80.0
2023-02-01,5.39,193699.0,196797.0,01/11/2022,eex,Hydro,23.0
2023-02-01,4.83,407706.0,478859.0,01/11/2022,eex,Solar,45.0
2023-02-01,5.12,363813.0,400480.0,01/11/2022,eex,Thermal,24.0
2023-03-01,5.94,3088047.0,3088047.0,01/12/2022,eex,Wind,64.0
2023-03-01,5.92,264592.0,264592.0,01/12/2022,eex,Hydro,25.0
2023-03-01,5.87,282645.0,282645.0,01/12/2022,eex,Solar,47.0
2023-03-01,5.59,374039.0,374039.0,01/12/2022,eex,Thermal,28.0
2021-04-01,0.34,1749433.0,1749434.0,01/01/2021,eex,Wind,57.0
2021-04-01,0.31,316785.0,316785.0,01/01/2021,eex,Hydro,35.0
2021-04-01,0.31,83714.0,83714.0,01/01/2021,eex,Solar,37.0
2021-04-01,0.24,236553.0,236553.0,01/01/2021,eex,Thermal,18.0
2021-05-01,0.51,2813581.0,2813581.0,01/02/2021,eex,Wind,65.0
2021-05-01,0.55,493443.0,493443.0,01/02/2021,eex,Hydro,37.0
2021-05-01,0.56,293431.0,293431.0,01/02/2021,eex,Solar,40.0
2021-05-01,0.44,322778.0,322778.0,01/02/2021,eex,Thermal,17.0
2021-06-01,0.4,2445221.0,2445221.0,01/03/2021,eex,Wind,78.0
2021-06-01,0.38,436686.0,436686.0,01/03/2021,eex,Hydro,31.0
2021-06-01,0.41,578135.0,578135.0,01/03/2021,eex,Solar,66.0
2021-06-01,0.3,356820.0,356820.0,01/03/2021,eex,Thermal,17.0
2021-07-01,0.44,1954241.0,1954241.0,01/04/2021,eex,Wind,71.0
